wav_filename,wav_filesize,transcript
common_voice_tr_17348696.wav,126764,ab planın uygulanmasına nezaret etmeyi bekliyor
common_voice_tr_17348695.wav,145964,uzun tatiller bulgar işletmelerine pahalıya mı mal oluyor
common_voice_tr_17348700.wav,80684,bu noktada iki çıkarım yapmak mümkün
common_voice_tr_17348701.wav,65324,bu reform ne kadar sürecek
common_voice_tr_17348702.wav,96044,bu da son derece gurur duyduğum bir şey
common_voice_tr_17348704.wav,106028,google hırvatistan'da faaliyetlere başladı
common_voice_tr_17348708.wav,73004,bunun kabul edilemez olduğu açık
common_voice_tr_17348714.wav,94508,fakat bu da daha başka sorunlara yol açabilir
common_voice_tr_17348716.wav,80684,adeta küçük bir kasabayı andırır
common_voice_tr_17348720.wav,94508,hükümet geçiş için fon ayırdı bile
common_voice_tr_17348721.wav,71468,program nisan ayında başlayacak
common_voice_tr_17348725.wav,63788,gayet iddialıyız
common_voice_tr_17348724.wav,88364,yugoslavya bir çağaşım
common_voice_tr_17348723.wav,107564,türkiye kukla festivaline ev sahipliği yapıyor
common_voice_tr_17348729.wav,122924,bu da kısa ve orta vadeli bir süreç alacaktır
common_voice_tr_17348730.wav,79148,pek çoğu da roman toplumundan geliyor
common_voice_tr_17348731.wav,103724,zrvenkovski de benzer itirazlarda bulundu
common_voice_tr_17348727.wav,84524,ab de hükümeti destekledi
common_voice_tr_17348732.wav,103724,fakat mahallede hiçbir kültür mekanı yoktu
common_voice_tr_17348736.wav,75308,pisari uyarıyı duymadı
common_voice_tr_17348738.wav,84524,limana gitmek bile eğlenceli
common_voice_tr_17348740.wav,76844,maaşlarımızı kesecekler
common_voice_tr_17348739.wav,86828,yeni kosova için çalışmalıyız
common_voice_tr_17348742.wav,99884,eski yasada pişman olmak yetmiyordu
common_voice_tr_17348745.wav,96044,aşırı derecede kapalı bir ortamımız var
common_voice_tr_17348748.wav,90668,sami neza olasılıkları inceliyor
common_voice_tr_17348750.wav,121388,festivale balkanlar'dan da gelenler oldu
common_voice_tr_17348756.wav,86828,şanslı para kimin olacak
common_voice_tr_17348759.wav,223532,dünya ekonomisinde kamu mallarının üretiminden kim sorumlu
common_voice_tr_17348762.wav,148268,fakat gıpta etmek için çok daha iyi nedenler var
common_voice_tr_17348760.wav,154412,satın alınan hisse miktarı açıklanmadı
common_voice_tr_17348764.wav,128300,ayrıca planda anaokulları da bulunuyor
common_voice_tr_17348769.wav,126764,ankete katılan herkese teşekkür ederiz
common_voice_tr_17348770.wav,66860,bu çok fazla
common_voice_tr_17348772.wav,161324,şeffaflık eksikliği bunu anlamayı zorlaştırıyor
common_voice_tr_17348773.wav,133676,bulgartabac yorum yapmayı reddetti
common_voice_tr_17348777.wav,94508,bu onların hakkıdır
common_voice_tr_17348774.wav,115244,sırbistan almanya maçı
common_voice_tr_17348778.wav,135980,ancak başbakanın beklediği şekilde değil
common_voice_tr_17348780.wav,202796,yine teknolojiye güvenip olanlara kayıtsız kalmak mümkün mü
common_voice_tr_17348781.wav,91436,bu bana çok sık olmaz
common_voice_tr_17348779.wav,127532,arnavutluk planı ise planı onaylıyor
common_voice_tr_17348782.wav,139820,tek amacımız var olmak ve çalışmaya devam etmek
common_voice_tr_17348786.wav,142124,yabancı diplomatlar da ekipte yer aldı
common_voice_tr_17348783.wav,139052,dürüst olmak gerekirse bu acı veriyor
common_voice_tr_17348788.wav,181292,birbiri ardına istifa ettiler
common_voice_tr_17348790.wav,132140,denetçiler kişisel banka hesaplarını açabilecek
common_voice_tr_17348792.wav,122924,eğitime elbette daha fazla yatırım yapılmalı
common_voice_tr_17348793.wav,124460,sonuç olarak da hizmetler ertelendi
common_voice_tr_17348794.wav,112172,ancak diplomat bunu yapmayı reddediyor
common_voice_tr_17348796.wav,108332,ab fonlarına erişim kolay bir iş değil
common_voice_tr_17348797.wav,182828,ankette daha kişisel sorular da var
common_voice_tr_17348799.wav,76076,bu haftalık bu kadar
common_voice_tr_17348801.wav,96044,gece hayatı büyüleyiciydi
common_voice_tr_17348798.wav,129068,kulelerde bir çok bar ve restoran bulunuyor
common_voice_tr_17348800.wav,124460,balkanlar'da uyuşturucuyla mücadele beşlisi mi
common_voice_tr_17348803.wav,89132,bunu sağlayacak irade mevcut
common_voice_tr_17348804.wav,145196,romanya takım halinde de gümüş madalya kazandı
common_voice_tr_17348806.wav,94508,fakat herkes aynı fikirde değil
common_voice_tr_17348805.wav,142124,pek çok izleme kuruluşu da bunu doğruluyor
common_voice_tr_17348810.wav,228908,peki ya çocukların sadece benim değil yunan ailelerinin yetiştirdiği bütün o çocukların geleceği
common_voice_tr_17348815.wav,137516,priştine'nin yasa tasarısı iki yıldır beklemede
common_voice_tr_17348811.wav,96812,bunun dışındaki her şey lüks
common_voice_tr_17348817.wav,137516,bu hükümetin projeye ikinci destek verişi
common_voice_tr_17348819.wav,88364,edi rama da aynı fikirde
common_voice_tr_17348818.wav,128300,ancak tarihi kent bugünlerde tehdit altında
common_voice_tr_17348820.wav,130604,kamu istihsalleri de sorun olmaya devam ediyor
common_voice_tr_17348822.wav,98348,hepimiz bu hatalardan ders almalıyız
common_voice_tr_17348823.wav,88364,beş yıldızlı bir eğitim kampı
common_voice_tr_17348821.wav,133676,gündemdeki diğer bir madde de kıbrıs sorunu
common_voice_tr_17348827.wav,108332,sırbistan nükleer enerjiye hazır mı
common_voice_tr_17348831.wav,139820,ancak rapor marty'den istenen etkiyi sağladı
common_voice_tr_17348829.wav,93740,belge ekim ayında yürürlüğe girecek
common_voice_tr_17348833.wav,66092,bunları yapmak zorundalar
common_voice_tr_17348832.wav,99884,şu an bu konuda gelinen aşama nedir
common_voice_tr_17348837.wav,106796,filmi büyük bir samimiyetle yaptık
common_voice_tr_17348838.wav,123692,mevcut ortam bir tür balon olarak tanımlanabilir mi
common_voice_tr_17348839.wav,66092,ne tür tepkiler aldınız
common_voice_tr_17348841.wav,115244,hazırlıklar sekiz yıldan uzun sürdü
common_voice_tr_17348842.wav,142892,bunlar haberden ziyade kısa birer film gibiydi
common_voice_tr_17348843.wav,71468,fakat bu da uymuyor
common_voice_tr_17348845.wav,137516,fonlar beş türk bankası kanalıyla verilecek
common_voice_tr_17348846.wav,112172,erdoğan'ın eşi de türban takıyor
common_voice_tr_17348848.wav,109868,priştine seyahat ve turizme odaklanıyor
common_voice_tr_17348862.wav,139052,fakat sırp devleti henüz devreye girmiş değil
common_voice_tr_17348858.wav,146732,yetkililer pazar günü kampı yerle bir ettiler
common_voice_tr_17348867.wav,133676,filtreleri aşmaya çalışmak suç sayılacak
common_voice_tr_17348874.wav,96044,şimdiye kadar bir teklif sunulmuş değil
common_voice_tr_17348875.wav,135212,fakat bu başarı tasovac'ı memnun etmeye yetmiyor
common_voice_tr_17348876.wav,92972,sürekli bir korku içinde yaşıyoruz
common_voice_tr_17348894.wav,141356,ancak uluslararası toplum somut adımlar bekliyor
common_voice_tr_17348878.wav,175916,bunun nasıl başarılabileceği konusunda herhangi bir düşünceniz var mı
common_voice_tr_17348877.wav,106796,yetkililer silahları hala geri alamadılar
common_voice_tr_17348900.wav,64556,yemedik ve içmedik
common_voice_tr_17348896.wav,151340,fakat toplantı asla gerçekleşmedi
common_voice_tr_17348902.wav,71468,herşeyin bir kapasitesi var değil mi
common_voice_tr_17348901.wav,112172,tadiç'in kararı demokratlara da yarayacak
common_voice_tr_17348905.wav,120620,sırp yüzücü pazar günkü yarışmada birinci oldu
common_voice_tr_17348903.wav,104492,aynı zamanda gazete sayısı da artıyor
common_voice_tr_17348912.wav,108332,yangında bir itfayecinin yaralandığı bildirildi
common_voice_tr_17348909.wav,108332,üçte ikisini kadınlar oluşturuyor
common_voice_tr_17348907.wav,102188,liste her yıl biraz daha uzuyor
common_voice_tr_17348913.wav,90668,büyükbabalarımıza ayrımcılık yapılmış
common_voice_tr_17348911.wav,77612,anıtın yeri henüz belirlenmiş değil
common_voice_tr_17348914.wav,82988,diğer spor dalları neredeyse yok gibi
common_voice_tr_17348918.wav,108332,ancak yakında bu durum değişebilir
common_voice_tr_17348916.wav,101420,ancak hükümet enflasyon konusunda endişeli
common_voice_tr_17348919.wav,75308,herkes buna şahittir
common_voice_tr_17348920.wav,79916,ordunun bu konudaki tavrı nedir
common_voice_tr_17348921.wav,116012,bu sırplar arasında oldukça yaygın bir durum
common_voice_tr_17348923.wav,106796,festivalde canlı müzik de vardı
common_voice_tr_17348924.wav,208940,soygunda iki banka çalışanı hafif yaralandı
common_voice_tr_17348925.wav,91436,bugüne kadar bir albüm kaydetti
common_voice_tr_17348926.wav,109868,bu arabalar yakında dünya sahnesine çıkacaklar
common_voice_tr_17348930.wav,129068,resmi sonuçlar birkaç gün içinde ilan edilecek
common_voice_tr_17348935.wav,76076,vergi toplamıyorlar
common_voice_tr_17348932.wav,136748,bu iddianın asılsız olduğu daha sonra kanıtlandı
common_voice_tr_17348934.wav,129068,ancak bu tarihten beri momentum tekrar durdu
common_voice_tr_17348941.wav,92972,tek bir dava bile takip edilmedi
common_voice_tr_17348939.wav,95276,şimdiye kadar kaç kızı kurtardınız
common_voice_tr_17348940.wav,118316,kotooşu'nun yüksek mevkilerde de hayranları var
common_voice_tr_17348948.wav,92204,sayısız evcil hayvan telef oldu
common_voice_tr_17348947.wav,96044,o zaman sahneye yeni adaylar da çıkabilecek
common_voice_tr_17348950.wav,76844,ancak gavran bu konuda iyimser
common_voice_tr_17348957.wav,85292,bunlar savaş suçluları
common_voice_tr_17348955.wav,115244,her üç hırvat'tan biri sigara içiyor
common_voice_tr_17348961.wav,97580,beşinci sırayı ise kıbrıs aldı
common_voice_tr_17348959.wav,109100,yine de hakem kararları bir felaketti
common_voice_tr_17348962.wav,138284,ancak madalyona diğer yüzünden bakanlar da var
common_voice_tr_17348967.wav,66860,neden olduğu umurumda değil
common_voice_tr_17348975.wav,135212,bunun sonuçları ise oldukça ağır olabilir
common_voice_tr_17348977.wav,106796,bu ayinle ilgili olarak ne düşünüyorsunuz
common_voice_tr_17349479.wav,191276,mali af akıllıca bir kamu politikası mı yoksa seçim oyunu mu
common_voice_tr_17349481.wav,108332,güçlü bir hükümet iş başındadır
common_voice_tr_17349489.wav,117548,karar yerel turizmi hızlandırdı
common_voice_tr_17349480.wav,87596,bittiğine çok seviniyorum
common_voice_tr_17349494.wav,165164,obrija ailesinin babası olayda hayatını kaybetti
common_voice_tr_17349496.wav,85292,ne yazık ki ben gidemedim
common_voice_tr_17349498.wav,135212,buna karşılık hediye veya rüşvet kabul etmeyecek
common_voice_tr_17349499.wav,113708,tava dolana kadar bu işleme devam edin
common_voice_tr_17349505.wav,111404,park alanları çoğunlukla ücretsiz
common_voice_tr_17349512.wav,182828,kirin gerçekten soruşturma başlattıysa bunu yapma yetkisini nereden aldı
common_voice_tr_17349508.wav,133676,onun yerine yeni tur müzakereler başlatıldı
common_voice_tr_17349507.wav,119084,biz umudumuzu bu mücadeleden almaktayız
common_voice_tr_17349513.wav,84524,bu konuyu nasıl yorumluyorsunuz
common_voice_tr_17349514.wav,122924,bu sistem iç baskı ve gerginlikleri yumuşatmıştı
common_voice_tr_17349515.wav,125996,yaralanma veya tutuklanma bildirilmedi
common_voice_tr_17349517.wav,114476,bu teklifleri hangi koşullarda kabul edersiniz
common_voice_tr_17349518.wav,130604,bu turda en çok oyu alan aday kazanıyor
common_voice_tr_17349519.wav,94508,şimdilik değişen pek bir şey yok
common_voice_tr_17349520.wav,152876,yazar bir hükümet istediğimizden emin miyiz diye soruyor
common_voice_tr_17349523.wav,99884,geri kalan iki oyu bulmak zorundalar
common_voice_tr_17349525.wav,121388,bu yılki fuarda çocuk edebiyatı vurgulanıyor
common_voice_tr_17349527.wav,124460,geri kalan yufkalarla da bu işlemi tekrarlayın
common_voice_tr_17349530.wav,93740,bu konuda sizin tutumunuz nedir
common_voice_tr_17349534.wav,116780,kokaini taşıyan tır makedon plakalıydı
common_voice_tr_17349539.wav,122156,çoğu zaman karaborsa veya suçla uğraşıyorlar
common_voice_tr_17349540.wav,83756,hizmet mart ayında başlayacak
common_voice_tr_17349541.wav,111404,mevcut enflasyon trendi cesaret verici
common_voice_tr_17349544.wav,92972,bakan buradan bulgaristan'a geçti
common_voice_tr_17349546.wav,141356,beklendiği gibi sevilen taraf afrikalı takımdı
common_voice_tr_17349545.wav,121388,kosova'daki herkesin bunda çıkarı vardır
common_voice_tr_17349552.wav,104492,projenin iki yıl içinde tamamlanması bekleniyor
common_voice_tr_17349550.wav,122924,fakat bu dayanakları sağlam bir iddia mıdır
common_voice_tr_17349553.wav,143660,bu olursa güvenlik durumu üzerinde nasıl bir etki yaratır
common_voice_tr_17349551.wav,116012,sanatçının yarışmaya ikinci katılışı olacak
common_voice_tr_17349555.wav,82988,elimizde video kayıtları var
common_voice_tr_17349558.wav,102956,bu konuda elinizde net rakamlar var mı
common_voice_tr_17349559.wav,91436,bu sırbistan'ın ilk maç günüydü
common_voice_tr_17349561.wav,118316,bu durum bu yıl da geçerliydi
common_voice_tr_17349562.wav,113708,bu arada enerji piyasası da serbest bırakılacak
common_voice_tr_17350540.wav,139052,kilisenin buldozerle yıkılması yedi gün sürdü
common_voice_tr_17349563.wav,123692,polis en az altı kişiyi daha sorguya çekiyor
common_voice_tr_17350538.wav,106796,bu kentsel alanlar için sorun değil
common_voice_tr_17349564.wav,81452,bombanın büyüklüğü belirlenemedi
common_voice_tr_17350543.wav,112172,karar ayrıntılı bir analiz sonrasında alındı
common_voice_tr_17350545.wav,99116,makedonya ile olan ilişkileriniz ne durumda
common_voice_tr_17350542.wav,96044,devlet sübvansiyonları da azaltılacak
common_voice_tr_17350547.wav,98348,her iki zanlı da saklanıyor
common_voice_tr_17350548.wav,117548,peki kampanyanın içeriği tam olarak neydi
common_voice_tr_17350550.wav,121388,akarsu iki ülke arasında sınır teşkil ediyor
common_voice_tr_17350551.wav,132140,cuma günü eski başbakan parlamentoya seslendi
common_voice_tr_17350549.wav,76076,araç geri verilmedi
common_voice_tr_17350552.wav,109868,belgrad hareketi kesin bir dille eleştiriyor
common_voice_tr_17350555.wav,125228,seçmenler bu inancı oy pusulasına da yansıtıyor
common_voice_tr_17350557.wav,147500,bizler burada doğduk ve burada kalmalıyız
common_voice_tr_17350558.wav,106028,bu hafta için yeni grevler planlanıyor
common_voice_tr_18355105.wav,155948,açıklamaya rağmen kavganın durulduğu pek yok
common_voice_tr_18355107.wav,107564,yaşlılara kim bakacak
common_voice_tr_18355106.wav,145964,şu anda mecliste oylanmayı bekliyor
common_voice_tr_18355109.wav,148268,bulgar yetkililer kararları hemen kınadılar
common_voice_tr_18355210.wav,155948,seyirci her şeyi hemen tüketmek istiyordu
common_voice_tr_18355211.wav,145964,birliğin ülkede iki ay kalacağı bildirildi
common_voice_tr_18355212.wav,145964,kaliteli bireysel oyuncu sayısı daha fazlaydı
common_voice_tr_18355213.wav,148268,neden bu tür programa dahil olmayı tercih ettiniz
common_voice_tr_18355216.wav,138284,diğer ülkeler iç ihtiyaçlara odaklanıyor
common_voice_tr_18355218.wav,130604,hırvatistan da bu fikri reddetti
common_voice_tr_18355217.wav,130604,fakat bu sorun uzun zamandır devam ediyor
common_voice_tr_18355219.wav,111404,dünya kupası geldi
common_voice_tr_18355220.wav,155948,yeni yapı iki bin on bir baharı civarında kesinleşecek
common_voice_tr_18355222.wav,138284,sizin bir tarihiniz bir geleneğiniz var
common_voice_tr_18355225.wav,186668,turnuvaya kırk bir ülkeden toplam üç yüz yetmiş sporcu katıldı
common_voice_tr_18355224.wav,142124,ancak zanlı savaş suçu işlediğini reddetti
common_voice_tr_18355223.wav,140588,ancak bugüne kadar paranın geldiği yok
common_voice_tr_18355226.wav,111404,tabii bu sadece bir ilk adım
common_voice_tr_18355229.wav,161324,erken parlamento seçimlerine gidilmesini bekliyor musunuz
common_voice_tr_18355227.wav,155948,buna karşın arnavutluk'ta asgari ücret yüz kırk iki avro
common_voice_tr_18355232.wav,134444,yeni yasa uyarınca bunlar da kaldırıldı
common_voice_tr_18355228.wav,134444,ancak bundan daha iyisini yapmamız gerekiyor
common_voice_tr_18355233.wav,148268,baba kapıyı açar ve tüm aileyi içeri davet eder
common_voice_tr_18355234.wav,132908,ancak o günü bütün ülkeler kutlamadı
common_voice_tr_18355235.wav,163628,komşu makedonya'da bu rakam beş kat daha yüksek
common_voice_tr_18355238.wav,145964,anlaşmanın son imzalanma tarihiyse bir temmuz
common_voice_tr_18355237.wav,145964,bunlar iyi işlemesi gereken ufak çarklar
common_voice_tr_18355240.wav,138284,iraklı kürt liderlerden de kınama geldi
common_voice_tr_18355239.wav,119084,en çok hangi alanlarda işbirliği yapıyorsunuz
common_voice_tr_18355241.wav,172844,bu da enstitüye iki yüz elli bir milyon avroya mal oldu
common_voice_tr_18355242.wav,148268,boskovski'nin savunma ekibi henüz teyid edilmedi
common_voice_tr_18355243.wav,157484,festival bin dokuz yüz altmış bir yılından beri düzenleniyor
common_voice_tr_18355244.wav,122924,bunun için de çalışmak gerekli
common_voice_tr_18355246.wav,163628,havaalanı bin dokuz yüz doksan altıda sivil uçuşa açılmıştı
common_voice_tr_18355247.wav,117548,şampiyonaya yirmi ülkeden sporcular katılacak
common_voice_tr_18355248.wav,172844,bu yılki festivale yirmi beş ülkeden seksen beş film katıldı
common_voice_tr_18355249.wav,130604,davanın pazartesi günü açılması gerekiyordu
common_voice_tr_18355255.wav,165164,tesise yaklaşık altmış milyon avro yatırım yapıldı
common_voice_tr_18355257.wav,115244,sonunda bütün suçlamalar düşürüldü
common_voice_tr_18355256.wav,122924,değişmesini istediğiniz şeyler neler
common_voice_tr_18355258.wav,111404,veles makedonya
common_voice_tr_18355259.wav,140588,ortak sınır aynı zamanda schengen sınırı olacak
common_voice_tr_18355266.wav,149804,seçmenler yine kendisine karşı oy versinler diye mi
common_voice_tr_18355265.wav,130604,sürecin aylarca sürmesi bekleniyor
common_voice_tr_18355268.wav,117548,park yirmi beş bin kişiye iş sağlayacak
common_voice_tr_18355267.wav,126764,türkiye kadın hakları konusunda zor durumda
common_voice_tr_18355269.wav,176684,muhalefet partileri hükümete karşı ciddi bir mücadele ortaya koyabiliyorlar mı
common_voice_tr_18355271.wav,126764,bu ülke romanya'daki en büyük yatırımcıdır
common_voice_tr_18355272.wav,149804,anlaşmanın otuz bir ekim'de kesinleşmesi bekleniyor
common_voice_tr_18355274.wav,134444,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_18355280.wav,157484,makedonya'nın iyi bir ev sahipliği yaptığını düşünüyor musunuz
common_voice_tr_18355281.wav,134444,projeye elli sekiz milyon avro değer biçiliyor
common_voice_tr_18355282.wav,140588,gündemdeki bir diğer konu da kosova idi
common_voice_tr_18355279.wav,122924,mediu pazartesi günü bunu gerçekleştirdi
common_voice_tr_18355283.wav,117548,uyuşturucu kaçakçılığı azalıyor
common_voice_tr_18355284.wav,149804,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_18355286.wav,117548,rakamlar korkutucu seviyede
common_voice_tr_18355288.wav,134444,sırbistan'ın yatırım avantajı işçilikte yatıyor
common_voice_tr_18355287.wav,130604,sorguya cuma günü de devam edildi
common_voice_tr_18355285.wav,142124,o belgeyi biliyoruz fakat yenisini bilmiyoruz
common_voice_tr_18355289.wav,130604,film yapımcıları da bu noktadan hareket ediyor
common_voice_tr_18355290.wav,138284,ab planın uygulanmasına nezaret etmeyi bekliyor
common_voice_tr_18355293.wav,165164,yarışmacılar aylardır şarkılarını tanıtıyorlar
common_voice_tr_18355295.wav,134444,projenin ilk safhası otuz bir okulu kapsayacak
common_voice_tr_18355294.wav,157484,ama maalesef siyasi konular gündemi zaptediyor
common_voice_tr_18355296.wav,122924,ülke pek çok açıdan hızla büyüyor
common_voice_tr_18355299.wav,115244,sırbistan benzin ithal etmiyor
common_voice_tr_18355298.wav,142124,teklif süresi kırk sekiz gün içinde sona eriyor
common_voice_tr_18355302.wav,155948,bundan sonra bir şeylerin değişmesi gerekecek
common_voice_tr_18355301.wav,130604,süper valiler geri mi geliyor
common_voice_tr_18355303.wav,109868,yeni arkadaşlar ediniyoruz
common_voice_tr_18355305.wav,129068,altyapıda pek çok iyileştirme yapılması gerekir
common_voice_tr_18355300.wav,153644,tasarının en çok tartışılan maddesi madde yedi
common_voice_tr_18355306.wav,126764,bir o kadar yaşlı da bekleme listesinde
common_voice_tr_18355304.wav,102188,evler kiralığa çıkarılıyor
common_voice_tr_18355307.wav,138284,eski tesis sadece yirmi kişi alıyordu
common_voice_tr_18355309.wav,132908,kararın kosova'daki yansımaları ne oldu
common_voice_tr_18355308.wav,132908,arnavutluk'ta da bu modeli uygulayacak mısınız
common_voice_tr_18355311.wav,130604,bunun da gelecek ay gerçekleşmesi bekleniyor
common_voice_tr_18355312.wav,153644,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_18355316.wav,125228,gazprom da bu projeye dahil mi
common_voice_tr_18355314.wav,134444,kimsenin maaşlardan haber verdiği yok
common_voice_tr_18355315.wav,140588,ancak rakibi yorum yapmaktan kaçındı
common_voice_tr_18355318.wav,178988,ford projeye bir virgül iki milyar avro yatırım yapacak
common_voice_tr_18355319.wav,132908,ancak yeni yasa herkese uygulanmayacak
common_voice_tr_18355320.wav,107564,buna yanıtınız nedir
common_voice_tr_18355321.wav,142124,parlamento nasıl olsa yaz tatiline girecek
common_voice_tr_18355322.wav,165164,yaklaşık kırk milyon seçmen sandık başına gitti
common_voice_tr_18355323.wav,111404,diğer iki çocuğu ise sırbistan'da
common_voice_tr_18355328.wav,132908,ucuz diş bakımı bu konuda yalnız değil
common_voice_tr_18355327.wav,163628,dilekçeye beş bin civarında imza toplandı
common_voice_tr_18355329.wav,149804,romen medyası bu yeni tavrı tepkiyle karşıladı
common_voice_tr_18355330.wav,122924,kıbrıs da buna istisna olamaz
common_voice_tr_18355332.wav,155948,gerçekler oldukça çatışan sinyaller vermektedir
common_voice_tr_18355334.wav,115244,vizeli mi vizesiz mi
common_voice_tr_18355331.wav,125228,yeni son başvuru tarihi on beş nisan
common_voice_tr_18355333.wav,122924,program nisan ayında başlayacak
common_voice_tr_18355337.wav,145964,hırvat hentbol takımı ülkenin en sevilen takımı
common_voice_tr_18355336.wav,161324,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_18355340.wav,145964,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_18355342.wav,138284,konuşma romenlerin çoğunu duygulandırdı
common_voice_tr_18355344.wav,140588,kosova zengin turta çeşitleriyle de tanınıyor
common_voice_tr_18355343.wav,107564,bu bizi mahveder
common_voice_tr_18355345.wav,122924,her iki oyuncu da takımdan atıldı
common_voice_tr_18355346.wav,125228,yerel basın haberi müjdeledi
common_voice_tr_18355348.wav,122924,ancak hastalığı bu arzusuna engel oldu
common_voice_tr_18355350.wav,125228,kanalı en çok arnavutlar kullanıyordu
common_voice_tr_18355351.wav,111404,tüm bunlar çok olumlu gelişmeler
common_voice_tr_18355359.wav,130604,ancak yetkililer bu olasılığı dışlıyor
common_voice_tr_18355360.wav,102188,o zaman her şey berbat oldu
common_voice_tr_18355362.wav,134444,tesis balkanlar'daki en büyük su parkı olacak
common_voice_tr_18355363.wav,109868,ancak kabakçı aynı fikirde değil
common_voice_tr_18355365.wav,186668,bu misyonlarda yer almak makedonya'ya nasıl bir deneyim ve kazanım sağladı
common_voice_tr_18355367.wav,145964,projeye iki bin on yılında başlanması planlanıyor
common_voice_tr_18355366.wav,88364,lütfen yorumlayın
common_voice_tr_18355368.wav,169004,balkanlar'ın yükselen küresel kültüre bağlanma olasılığı nedir
common_voice_tr_18355371.wav,149804,bunların ilki bir stadyum dolusu bilet satmaktı
common_voice_tr_18355374.wav,126764,fabrikanın yedi yüz kişiye iş sağlaması bekleniyor
common_voice_tr_18355375.wav,161324,bu malların kaynağını kontrol etme amaçlı tedbirler alacak mısınız
common_voice_tr_18359782.wav,140588,planda itiraz ettiğiniz temel noktalar neler
common_voice_tr_18355372.wav,142124,zaman içinde ikilinin arasında bir aşk doğuyor
common_voice_tr_18359783.wav,126764,bu saldırıyla uğraşacak zamanları olmalı
common_voice_tr_18359785.wav,125228,oylamaya on yedi milletvekili katılmadı
common_voice_tr_18359786.wav,92204,şahsın uyruğu bilinmiyor
common_voice_tr_18393300.wav,178988,bu soruşturmalar hangi safhada ve bulgular ne zaman beklenebilir
common_voice_tr_18393303.wav,153644,karnındaki bebek ise hiçbir zaman doğmamış
common_voice_tr_18393302.wav,142124,artık kimsenin bizden korkmasına gerek yok
common_voice_tr_18393309.wav,130604,sorun kamuoyunda tartışmalara yol açtı
common_voice_tr_18393310.wav,107564,maaşlarımızı kesecekler
common_voice_tr_18393311.wav,238124,sosyal eşitsizliğin ve ekonomik performans düşüklüğünün bunca zamandır devam etmesinin sebebi ne
common_voice_tr_18393313.wav,145964,sonuç olarak bir de iftirayla suçlandılar
common_voice_tr_18393324.wav,122924,bu bizim her gün yaşadığımız bir realite
common_voice_tr_18393312.wav,142124,savaşta çocukları korumayı düşünen pek yoktu
common_voice_tr_18393328.wav,145964,hırvatistan yeni bir rüzgar santraline kavuştu
common_voice_tr_18393326.wav,132908,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_18393327.wav,111404,fiyatlar çok yüksekti
common_voice_tr_18393336.wav,125228,doğrusu benim için hoş bir sürpriz oldu
common_voice_tr_18393338.wav,111404,her zaman ve her yerde madalya kazanırdık
common_voice_tr_18393341.wav,134444,belgrad kosova'yı hala eyaleti sayıyor
common_voice_tr_18393343.wav,126764,bunların mahkemeye sunulması gerekir
common_voice_tr_18393344.wav,132908,kamyon durduruldu mühürlendi ve arandı
common_voice_tr_18393355.wav,149804,makedonya ise dokuzuncu grupta üçüncü sırada yer alıyor
common_voice_tr_18393354.wav,117548,ayrıca güzel manzaralı bir balkonu da var
common_voice_tr_18393356.wav,119084,olaylarda yaralanma bildirilmedi
common_voice_tr_18393357.wav,117548,son derece uluslararası bir zihniyetteler
common_voice_tr_18393358.wav,109868,ancak her şey o kadar kolay değil
common_voice_tr_18519993.wav,122924,para iki dilim halinde verilecek
common_voice_tr_18519994.wav,122924,ancak yeni tarzdan herkes memnun değil
common_voice_tr_18519997.wav,130604,bu oran daha hızlı bir şekilde aşağı çekilmeli
common_voice_tr_18520028.wav,119084,hırvatlar fuara on üç buluşla katıldılar
common_voice_tr_18520031.wav,99884,peki bu kayıtsızlığın sebebi ne
common_voice_tr_18520029.wav,86828,bunun nedenleri ise ortada
common_voice_tr_18520032.wav,96044,erkekler kesinlikle orada olacaktır
common_voice_tr_18520047.wav,117548,programın üçüncü sezonu mart ayında başladı
common_voice_tr_18520050.wav,117548,ortalama fatura iki yüz avroyu buluyor
common_voice_tr_18520052.wav,107564,sonucu çok az kişi tahmin etmişti
common_voice_tr_18520067.wav,80684,rapor kasım ayında sunulacak
common_voice_tr_18520089.wav,84524,bunu sağlayan nedir
common_voice_tr_18520090.wav,125228,tutuklanan on bir kişinin sekizi hırvat uyrukluydu
common_voice_tr_18520092.wav,79148,herşeyi kendim yaptım
common_voice_tr_18520109.wav,103724,sergi otuz ekim'e kadar açık kalacak
common_voice_tr_18520108.wav,117548,anlaşmanın ayrıntıları belirsizliğini koruyor
common_voice_tr_18520125.wav,103724,resmi adım haziran ayı sonunda atılacak
common_voice_tr_18520123.wav,126764,bu sıradan ya da tesadüfi bir olay değildir
common_voice_tr_18520124.wav,92204,moskova da olaya karıştı
common_voice_tr_18520126.wav,103724,ancak sonuçları kimse inkar edemez
common_voice_tr_18520127.wav,134444,bu olay bir ilk mi
common_voice_tr_18520138.wav,117548,yumurta aklarını bir çimdik tuzla çırpın
common_voice_tr_18520139.wav,117548,parti içindeki güç mücadelesi devam ediyor
